Model,Fold,Feature,Importance
LogReg_miRNA,2,eca-miR-195_st,0.027929028452028444
LogReg_miRNA,2,eca-miR-197_st,-0.021287829829733308
LogReg_miRNA,2,eca-miR-199a-3p_st,0.010811275981950124
LogReg_miRNA,2,eca-miR-199b-3p_st,0.013265887850841854
LogReg_miRNA,2,eca-miR-19a_st,0.0014679094214114356
LogReg_miRNA,2,eca-miR-19b_st,0.00033244447988075595
LogReg_miRNA,2,eca-miR-20a_st,0.011756273728717695
LogReg_miRNA,2,eca-miR-20b_st,0.01891443592766101
LogReg_miRNA,2,eca-miR-21_st,0.017739997530480462
LogReg_miRNA,2,eca-miR-221_st,-0.014179560428202087
LogReg_miRNA,2,eca-miR-222_st,-0.029390657128237373
LogReg_miRNA,2,eca-miR-25_st,-0.03525547563980911
LogReg_miRNA,2,eca-miR-29c_st,0.014162514574424644
LogReg_miRNA,2,eca-miR-323-3p_st,-0.03732282626790455
LogReg_miRNA,2,eca-miR-324-3p_st,-0.0452403651224221
LogReg_miRNA,2,eca-miR-338-5p_st,0.031653294643942294
LogReg_miRNA,2,eca-miR-34_st,0.007558698182390484
LogReg_miRNA,2,eca-miR-361-5p_st,-0.019863365541129878
LogReg_miRNA,2,eca-miR-370_st,0.009743366326170363
LogReg_miRNA,2,eca-miR-376a_st,0.017786615695111967
LogReg_miRNA,2,eca-miR-376c_st,0.007232854851232745
LogReg_miRNA,2,eca-miR-378_st,-0.011167128155306077
LogReg_miRNA,2,eca-miR-379_st,0.0281697824631032
LogReg_miRNA,2,eca-miR-382_st,0.012592334482975006
LogReg_miRNA,2,eca-miR-409-3p_st,0.02945487563632058
LogReg_miRNA,2,eca-miR-411_st,0.007481249203046773
LogReg_miRNA,2,eca-miR-423-3p_st,-0.016241729016659736
LogReg_miRNA,2,eca-miR-423-5p_st,0.004916341618481688
LogReg_miRNA,2,eca-miR-432_st,0.013742262044897813
LogReg_miRNA,2,eca-miR-485-5p_st,0.013015820032264837
LogReg_miRNA,2,eca-miR-487b_st,0.026155090571617037
LogReg_miRNA,2,eca-miR-489_st,-0.023904323102109295
LogReg_miRNA,2,eca-miR-494_st,0.030678309004526845
LogReg_miRNA,2,eca-miR-495_st,0.009062955031074654
LogReg_miRNA,2,eca-miR-503_st,0.009345581117944314
LogReg_miRNA,2,eca-miR-543_st,0.004464292340983564
LogReg_miRNA,2,eca-miR-92b_st,0.015512377274842922
LogReg_miRNA,2,eca-miR-93_st,-0.011746890214097663
LogReg_miRNA,2,ENSG00000200492_x_st,-0.009131936630210894
LogReg_miRNA,2,ENSG00000212378_s_st,0.021753945146799764
LogReg_miRNA,2,ENSG00000212615_x_st,-0.0056728817003778
LogReg_miRNA,2,ENSG00000238368_st,-0.020408151772051533
LogReg_miRNA,2,ENSG00000238732_x_st,-0.03894441943784141
LogReg_miRNA,2,ENSG00000238801_st,-0.020671568358978158
LogReg_miRNA,2,ENSG00000238824_x_st,-0.0017405429363116785
LogReg_miRNA,2,ENSG00000238858_x_st,-0.032994868589560515
LogReg_miRNA,2,ENSG00000238893_st,-0.022445155587649042
LogReg_miRNA,2,ENSG00000238974_x_st,-0.008514512634857245
LogReg_miRNA,2,ENSG00000239005_st,-0.019072208723071166
LogReg_miRNA,2,ENSG00000239125_x_st,-0.01941983313911239
LogReg_miRNA,2,ENSG00000251938_st,-0.004425062789465565
LogReg_miRNA,2,ENSG00000252502_st,0.00851359403811472
LogReg_miRNA,2,ENSG00000252566_st,-0.01233609038838208
LogReg_miRNA,2,ENSG00000252691_st,-0.02675430529040698
LogReg_miRNA,2,fru-let-7e_st,0.011348412127053483
LogReg_miRNA,2,fru-miR-126_st,0.0075359606175192
LogReg_miRNA,2,fru-miR-17_st,0.0031140297097043885
LogReg_miRNA,2,fru-miR-181a_st,-0.023459946370338002
LogReg_miRNA,2,fru-miR-181b_st,-0.007577505643338761
LogReg_miRNA,2,fru-miR-19a_st,0.007647086608570822
LogReg_miRNA,2,fru-miR-19b_st,0.004568764835852589
LogReg_miRNA,2,fru-miR-20_st,0.010653330993859993
LogReg_miRNA,2,fru-miR-221_st,-0.018678965370643882
LogReg_miRNA,2,fru-miR-222_st,-0.02038387600297298
LogReg_miRNA,2,fru-miR-25_st,-0.028849467193262177
LogReg_miRNA,2,fru-miR-29a_st,0.012178858003572861
LogReg_miRNA,2,gga-let-7k_st,0.018390551257431755
LogReg_miRNA,2,gga-miR-106_st,0.008958168023767598
LogReg_miRNA,2,gga-miR-130a_st,0.00936469074088057
LogReg_miRNA,2,gga-miR-140-star_st,-0.01630284959055203
LogReg_miRNA,2,gga-miR-1456_st,-0.026507336144059784
LogReg_miRNA,2,gga-miR-146b_st,0.028400601660217226
LogReg_miRNA,2,gga-miR-146c_st,0.013950758456480753
LogReg_miRNA,2,gga-miR-155_st,0.017060739454825002
LogReg_miRNA,2,gga-miR-1575_st,0.002535136696131171
LogReg_miRNA,2,gga-miR-1576_st,-0.017774976991828017
LogReg_miRNA,2,gga-miR-1584_st,-0.01104509145148548
LogReg_miRNA,2,gga-miR-1607_st,-0.01480672667461593
LogReg_miRNA,2,gga-miR-1611_st,-0.02818947222525195
LogReg_miRNA,2,gga-miR-1613_st,0.03459713477168428
LogReg_miRNA,2,gga-miR-1621_st,-0.015599307442813872
LogReg_miRNA,2,gga-miR-1636_st,-0.0065662731016821844
LogReg_miRNA,2,gga-miR-1676_st,0.016090033639254795
LogReg_miRNA,2,gga-miR-1726_st,-0.011400731493903598
LogReg_miRNA,2,gga-miR-1736-star_st,0.02407272035540948
LogReg_miRNA,2,gga-miR-1763_st,-0.014900010737313858
LogReg_miRNA,2,gga-miR-1777_st,-0.028022128714298777
LogReg_miRNA,2,gga-miR-1790_st,-0.01270834010554101
LogReg_miRNA,2,gga-miR-181a_st,-0.02458633325730994
LogReg_miRNA,2,gga-miR-181b_st,-0.0051731207624321094
LogReg_miRNA,2,gga-miR-18a_st,0.009868763826155034
LogReg_miRNA,2,gga-miR-18b_st,0.012289533128069158
LogReg_miRNA,2,gga-miR-19a_st,-0.006198710606132904
LogReg_miRNA,2,gga-miR-19b_st,0.004998422068713515
LogReg_miRNA,2,gga-miR-20a_st,0.008577900908552299
LogReg_miRNA,2,gga-miR-20b_st,0.021354654546520448
LogReg_miRNA,2,gga-miR-2127_st,-0.006930576434197189
LogReg_miRNA,2,gga-miR-21_st,0.01900197122281701
LogReg_miRNA,2,gga-miR-221_st,-0.017502506361751106
LogReg_miRNA,2,gga-miR-222_st,-0.019909644878943325
LogReg_miRNA,2,gga-miR-29a_st,-0.003316521991210755
LogReg_miRNA,2,gga-miR-30a-5p_st,-0.003657603005706991
LogReg_miRNA,2,gga-miR-34a_st,0.010975657350167482
LogReg_miRNA,2,gga-miR-92_st,0.00399333808790133
LogReg_miRNA,2,ggo-miR-105_st,-0.020344745997843566
LogReg_miRNA,2,ggo-miR-124a_st,0.01180543897932465
LogReg_miRNA,2,ggo-miR-134_st,0.028376012025059086
LogReg_miRNA,2,ggo-miR-181a_st,-0.023161346300768104
LogReg_miRNA,2,ggo-miR-181b_st,-0.004179668789171954
LogReg_miRNA,2,ggo-miR-18_st,-2.3265846189458742e-05
LogReg_miRNA,2,ggo-miR-195_st,0.01988012675769051
LogReg_miRNA,2,ggo-miR-19a_st,-0.0002489134881200096
LogReg_miRNA,2,ggo-miR-19b_st,0.003852500329073769
LogReg_miRNA,2,ggo-miR-20_st,0.0165747839143266
LogReg_miRNA,2,ggo-miR-21_st,0.015096515526346166
LogReg_miRNA,2,ggo-miR-221_st,-0.013094205843210444
LogReg_miRNA,2,ggo-miR-25_st,-0.03974523820431321
LogReg_miRNA,2,ggo-miR-30b_st,-0.002541266295815794
LogReg_miRNA,2,ggo-miR-34a_st,0.009626524670333465
LogReg_miRNA,2,ggo-miR-93_st,-0.009028848235181014
LogReg_miRNA,2,gso-miR2109_st,-0.02852509814720818
LogReg_miRNA,2,HBII-82B_st,-0.020997108687354413
LogReg_miRNA,2,hcmv-miR-UL112_st,-0.008138244308449257
LogReg_miRNA,2,hcmv-miR-UL70-3p_st,-0.020849114323921242
LogReg_miRNA,2,hp_hsa-let-7b_x_st,-0.014870093173173834
LogReg_miRNA,2,hp_hsa-mir-1181_st,-0.03627125893760926
LogReg_miRNA,2,hp_hsa-mir-1185-1_s_st,-0.01791419347468773
LogReg_miRNA,2,hp_hsa-mir-1266_x_st,-0.03309962777642365
LogReg_miRNA,2,hp_hsa-mir-181a-2_st,-0.04628118933852512
LogReg_miRNA,2,hp_hsa-mir-3157_st,-0.010648574217664394
LogReg_miRNA,2,hp_hsa-mir-3159_st,-0.014144024800971112
LogReg_miRNA,2,hp_hsa-mir-3180-1_s_st,-0.030423235204911133
LogReg_miRNA,2,hp_hsa-mir-423_s_st,-0.008604937913901203
LogReg_miRNA,2,hp_hsa-mir-425_st,-0.019720402884264854
LogReg_miRNA,2,hp_hsa-mir-4263_st,-0.01646474439515785
LogReg_miRNA,2,hp_hsa-mir-548i-1_s_st,-0.02562285173342243
LogReg_miRNA,2,hp_hsa-mir-92b_st,0.004948069392452716
LogReg_miRNA,2,hp_mmu-mir-106a_x_st,0.030812645491003
LogReg_miRNA,2,hp_mmu-mir-1188_st,-0.010709945002837278
LogReg_miRNA,2,hp_mmu-mir-127_st,0.027070293354282668
LogReg_miRNA,2,hp_mmu-mir-130b_st,-0.01809824885035893
LogReg_miRNA,2,hp_mmu-mir-140_st,0.0033892704944229806
LogReg_miRNA,2,hp_mmu-mir-181a-2_x_st,-0.02063370132153008
LogReg_miRNA,2,hp_mmu-mir-222_st,-0.0139834656431934
LogReg_miRNA,2,hp_mmu-mir-338_st,-0.01886037362266896
LogReg_miRNA,2,hp_mmu-mir-465c-1_s_st,0.010214887627811755
LogReg_miRNA,2,hp_mmu-mir-465c-2_s_st,0.012412423879146837
LogReg_miRNA,2,hp_rno-mir-140_st,0.006614474848773503
LogReg_miRNA,2,hp_rno-mir-196b_st,-0.005946238697848106
LogReg_miRNA,2,hp_rno-mir-19b-1_x_st,0.0060484396392320155
LogReg_miRNA,2,hp_rno-mir-300_st,-0.012058120684456254
LogReg_miRNA,2,hp_rno-mir-423_st,0.0042295504854325
LogReg_miRNA,2,hp_rno-mir-425_st,-0.0322244091037859
LogReg_miRNA,2,hp_rno-mir-615_st,-0.034307591217942184
LogReg_miRNA,2,hp_rno-mir-9-3_st,0.0020873469954642014
LogReg_miRNA,2,hsa-miR-106a_st,0.01898536531679666
LogReg_miRNA,2,hsa-miR-106b-star_st,-0.008791110969701395
LogReg_miRNA,2,hsa-miR-1228-star_st,-0.023542677867799726
LogReg_miRNA,2,hsa-miR-125a-3p_st,0.01478095891186605
LogReg_miRNA,2,hsa-miR-126_st,0.01134035957710744
LogReg_miRNA,2,hsa-miR-127-3p_st,0.03567706828518876
LogReg_miRNA,2,hsa-miR-1287_st,-0.028895623584013975
LogReg_miRNA,2,hsa-miR-134_st,0.016879068750242015
LogReg_miRNA,2,hsa-miR-140-3p_st,-0.01457039229160868
LogReg_miRNA,2,hsa-miR-1469_st,-0.02833589020307232
LogReg_miRNA,2,hsa-miR-146b-5p_st,0.01413021966431741
LogReg_miRNA,2,hsa-miR-149-star_st,-0.013283166501719988
LogReg_miRNA,2,hsa-miR-152_st,0.009164853533073388
LogReg_miRNA,2,hsa-miR-181a-2-star_st,-0.032444682118006565
LogReg_miRNA,2,hsa-miR-181a_st,-0.02343376176358971
LogReg_miRNA,2,hsa-miR-181b_st,-0.005513140233194251
LogReg_miRNA,2,hsa-miR-1915_st,-0.022862365813829295
LogReg_miRNA,2,hsa-miR-191_st,-0.008700636056426816
LogReg_miRNA,2,hsa-miR-195_st,0.025589730335842786
LogReg_miRNA,2,hsa-miR-197_st,-0.03370549189712786
LogReg_miRNA,2,hsa-miR-199a-3p_st,0.009427325970756767
LogReg_miRNA,2,hsa-miR-19a_st,-0.006148528784747021
LogReg_miRNA,2,hsa-miR-19b_st,0.004034627280280259
LogReg_miRNA,2,hsa-miR-20a_st,0.01091069118415884
LogReg_miRNA,2,hsa-miR-20b_st,0.015797290318479724
LogReg_miRNA,2,hsa-miR-21_st,0.014604069428068038
LogReg_miRNA,2,hsa-miR-221_st,-0.015701359879198372
LogReg_miRNA,2,hsa-miR-222_st,-0.02833689340647269
LogReg_miRNA,2,hsa-miR-23a-star_st,-0.023458552575229694
LogReg_miRNA,2,hsa-miR-25_st,-0.03363009646006721
LogReg_miRNA,2,hsa-miR-27a-star_st,-0.0359663576540721
LogReg_miRNA,2,hsa-miR-2861_st,-0.019115483342982933
LogReg_miRNA,2,hsa-miR-3185_st,-0.031170874129868492
LogReg_miRNA,2,hsa-miR-3196_st,-0.028614888253772765
LogReg_miRNA,2,hsa-miR-324-3p_st,-0.03663524538425993
LogReg_miRNA,2,hsa-miR-335_st,0.02070071458949504
LogReg_miRNA,2,hsa-miR-338-5p_st,0.0242239980816758
LogReg_miRNA,2,hsa-miR-345_st,-0.018342611779478036
LogReg_miRNA,2,hsa-miR-34a_st,0.010882376618750423
LogReg_miRNA,2,hsa-miR-361-5p_st,-0.02259430633137873
LogReg_miRNA,2,hsa-miR-376c_st,0.008807296012536778
LogReg_miRNA,2,hsa-miR-378_st,-0.010202704788261163
LogReg_miRNA,2,hsa-miR-378c_st,-0.021961691441596636
LogReg_miRNA,2,hsa-miR-379_st,0.02449782919219388
LogReg_miRNA,2,hsa-miR-382_st,0.012557520192829925
LogReg_miRNA,2,hsa-miR-409-3p_st,0.032277070717708835
LogReg_miRNA,2,hsa-miR-411_st,0.012259251590062867
LogReg_miRNA,2,hsa-miR-423-3p_st,-0.0046703890745277594
LogReg_miRNA,2,hsa-miR-4261_st,-0.027555524480090823
LogReg_miRNA,2,hsa-miR-4281_st,-0.026813153518594007
LogReg_miRNA,2,hsa-miR-432_st,0.0146411636775572
LogReg_miRNA,2,hsa-miR-485-5p_st,0.012548478069911701
LogReg_miRNA,2,hsa-miR-487b_st,0.02352750209809636
LogReg_miRNA,2,hsa-miR-493_st,0.004977409353392817
LogReg_miRNA,2,hsa-miR-494_st,0.034419198930529735
LogReg_miRNA,2,hsa-miR-495_st,0.002902062129428946
LogReg_miRNA,2,hsa-miR-503_st,0.01983483116936288
LogReg_miRNA,2,hsa-miR-543_st,0.01592266768558001
LogReg_miRNA,2,hsa-miR-584_st,0.018162117578737376
LogReg_miRNA,2,hsa-miR-638_st,-0.01341119123464816
LogReg_miRNA,2,hsa-miR-660_st,0.01018264407232291
LogReg_miRNA,2,hsa-miR-663_st,-0.026966816416198667
LogReg_miRNA,2,hsa-miR-744_st,-0.015778785098418086
LogReg_miRNA,2,hsa-miR-762_st,-0.015543051101451143
LogReg_miRNA,2,hsa-miR-766_st,-0.03520764485046843
LogReg_miRNA,2,hsa-miR-92a-1-star_st,0.014552973780205546
LogReg_miRNA,2,hsa-miR-92b_st,0.018234366073818457
LogReg_miRNA,2,hsa-miR-93_st,-0.016446954604358875
LogReg_miRNA,2,hsv1-miR-H17_st,-0.006098864826325079
LogReg_miRNA,2,hsv2-miR-H10_st,-0.010927418622697927
LogReg_miRNA,2,hsv2-miR-H25_st,-0.022999166178661948
LogReg_miRNA,2,hsv2-miR-H5_st,-0.033045118461224016
LogReg_miRNA,2,hvt-miR-H1_st,-0.019791087276440626
LogReg_miRNA,2,hvt-miR-H3-5p_st,-0.02406449615229555
LogReg_miRNA,2,iltv-miR-I3_st,-0.015685781694685055
LogReg_miRNA,2,kshv-miR-K12-7_st,-0.013393712918258279
LogReg_miRNA,2,lca-miR-18_st,0.02237461292980807
LogReg_miRNA,2,lca-miR-19a_st,0.005517344274614562
LogReg_miRNA,2,lca-miR-19b_st,0.004087478402085924
LogReg_miRNA,2,lca-miR-20_st,0.015198577310316175
LogReg_miRNA,2,lla-miR-127_st,0.03688703769336566
LogReg_miRNA,2,lla-miR-181a_st,-0.02221279923579215
LogReg_miRNA,2,lla-miR-181b_st,-0.0046869732992279355
LogReg_miRNA,2,lla-miR-18_st,0.02352039747832794
LogReg_miRNA,2,lla-miR-19a_st,-0.0006417478477127047
LogReg_miRNA,2,lla-miR-19b_st,0.003771765837685257
LogReg_miRNA,2,lla-miR-20_st,0.01846983448101027
LogReg_miRNA,2,lla-miR-25_st,-0.03652263131290937
LogReg_miRNA,2,lla-miR-30b_st,0.006168809209787707
LogReg_miRNA,2,lla-miR-34a_st,0.007458644529611961
LogReg_miRNA,2,lla-miR-93_st,-0.00976921487640095
LogReg_miRNA,2,mcmv-miR-M87-1_st,-0.021650828711475202
LogReg_miRNA,2,mdo-miR-106_st,0.008761644559715386
LogReg_miRNA,2,mdo-miR-146b_st,0.018156393637899965
LogReg_miRNA,2,mdo-miR-152_st,0.03229105276104055
LogReg_miRNA,2,mdo-miR-17-5p_st,0.012047018704931552
LogReg_miRNA,2,mdo-miR-181a_st,-0.02424029262482951
LogReg_miRNA,2,mdo-miR-181b_st,-0.004976106085541233
LogReg_miRNA,2,mdo-miR-181c_st,-0.024080212168786558
LogReg_miRNA,2,mdo-miR-18_st,0.01576975832409521
LogReg_miRNA,2,mdo-miR-191_st,-0.010640059417713073
LogReg_miRNA,2,mdo-miR-19a_st,0.0011426052772299362
LogReg_miRNA,2,mdo-miR-19b_st,0.00046395574784125203
LogReg_miRNA,2,mdo-miR-20_st,0.009141469253754676
LogReg_miRNA,2,mdo-miR-21_st,0.01755635485825755
LogReg_miRNA,2,mdo-miR-221_st,-0.01621559285988618
LogReg_miRNA,2,mdo-miR-222a_st,-0.019997046304114526
LogReg_miRNA,2,mdo-miR-24_st,0.014302090656504328
LogReg_miRNA,2,mdo-miR-25_st,-0.028773021523961682
LogReg_miRNA,2,mdo-miR-30a_st,0.011585984045076124
LogReg_miRNA,2,mdo-miR-34a_st,0.014562115935099273
LogReg_miRNA,2,mdo-miR-739_st,-0.044093759767633536
LogReg_miRNA,2,mdo-miR-92_st,0.0029852442153935612
LogReg_miRNA,2,mdo-miR-93_st,-0.011506259261929372
LogReg_miRNA,2,mdv1-miR-M1_st,-0.015407313654337168
LogReg_miRNA,2,mml-let-7d_st,-0.01911728417233908
LogReg_miRNA,2,mml-miR-1227_st,-0.023487579453872205
LogReg_miRNA,2,mml-miR-125a-3p_st,0.02515610459658544
LogReg_miRNA,2,mml-miR-126_st,0.013078729063833509
LogReg_miRNA,2,mml-miR-127_st,0.0342938007299448
LogReg_miRNA,2,mml-miR-130b_st,0.001945271492559417
LogReg_miRNA,2,mml-miR-134_st,0.015473693881475896
LogReg_miRNA,2,mml-miR-140-3p_st,-0.021586160060803963
LogReg_miRNA,2,mml-miR-146b-5p_st,0.02168095865103201
LogReg_miRNA,2,mml-miR-152_st,0.01730084960675776
LogReg_miRNA,2,mml-miR-17-5p_st,0.011332723960568926
LogReg_miRNA,2,mml-miR-181a_st,-0.022908530506945548
LogReg_miRNA,2,mml-miR-181b_st,-0.004882832228903982
LogReg_miRNA,2,mml-miR-18_st,0.02759121852938204
LogReg_miRNA,2,mml-miR-191_st,-0.009759322145488887
LogReg_miRNA,2,mml-miR-195_st,0.03262867647555482
LogReg_miRNA,2,mml-miR-197_st,-0.027715662089426028
LogReg_miRNA,2,mml-miR-19a_st,0.00256036292415696
LogReg_miRNA,2,mml-miR-19b_st,0.003822292739083213
LogReg_miRNA,2,mml-miR-20a_st,0.01643397454719519
LogReg_miRNA,2,mml-miR-20b_st,0.020854915186621307
LogReg_miRNA,2,mml-miR-21_st,0.02862113099065901
LogReg_miRNA,2,mml-miR-221_st,-0.017839893215945212
LogReg_miRNA,2,mml-miR-222_st,-0.029256231473662696
LogReg_miRNA,2,mml-miR-25_st,-0.03521194987867498
LogReg_miRNA,2,mml-miR-30a-5p_st,-5.7130093910384965e-05
LogReg_miRNA,2,mml-miR-324-3p_st,-0.032573647837333644
LogReg_miRNA,2,mml-miR-34a_st,-0.0020498487923943003
LogReg_miRNA,2,mml-miR-361-5p_st,-0.0225156152069924
LogReg_miRNA,2,mml-miR-374b_st,0.006389772680905374
LogReg_miRNA,2,mml-miR-376c_st,0.00670020775652344
LogReg_miRNA,2,mml-miR-378_st,-0.016152212808165638
LogReg_miRNA,2,mml-miR-379_st,0.022679225670771023
LogReg_miRNA,2,mml-miR-382_st,0.011779460025795387
LogReg_miRNA,2,mml-miR-409-3p_st,0.024985802370549013
LogReg_miRNA,2,mml-miR-423-3p_st,-0.019014574874773142
LogReg_miRNA,2,mml-miR-432_st,0.025227297547309704
LogReg_miRNA,2,mml-miR-433_st,0.004344631156617452
LogReg_miRNA,2,mml-miR-450b-3p_st,-0.020215587098947517
LogReg_miRNA,2,mml-miR-485-5p_st,0.013884591960593292
LogReg_miRNA,2,mml-miR-487b_st,0.032718622136007576
LogReg_miRNA,2,mml-miR-493_st,-0.002014496152926316
LogReg_miRNA,2,mml-miR-494_st,0.024020011408902926
LogReg_miRNA,2,mml-miR-495_st,0.00858459647238423
LogReg_miRNA,2,mml-miR-503_st,0.023010881757701468
LogReg_miRNA,2,mml-miR-543_st,0.005665392425590033
LogReg_miRNA,2,mml-miR-548a_st,0.008902865741488086
LogReg_miRNA,2,mml-miR-638_st,-0.030664828234787913
LogReg_miRNA,2,mml-miR-663_st,-0.02921034352758456
LogReg_miRNA,2,mml-miR-762_st,-0.01344588129306155
LogReg_miRNA,2,mml-miR-92b_st,0.013193916838930222
LogReg_miRNA,2,mml-miR-93_st,-0.009990530998416264
LogReg_miRNA,2,mmu-let-7d_st,-0.019250143667818336
LogReg_miRNA,2,mmu-miR-106a_st,0.01787483878966585
LogReg_miRNA,2,mmu-miR-106b-star_st,0.0010832725454990113
LogReg_miRNA,2,mmu-miR-125a-3p_st,0.020518851198267685
LogReg_miRNA,2,mmu-miR-126-3p_st,0.01212863983038768
LogReg_miRNA,2,mmu-miR-127_st,0.02964016492956237
LogReg_miRNA,2,mmu-miR-130b_st,0.0011052098372130062
LogReg_miRNA,2,mmu-miR-134_st,0.017072285263457037
LogReg_miRNA,2,mmu-miR-140-star_st,-0.014707132291480247
LogReg_miRNA,2,mmu-miR-146b_st,0.017744283729260193
LogReg_miRNA,2,mmu-miR-152_st,0.01848067302482919
LogReg_miRNA,2,mmu-miR-155_st,0.020038696047503773
LogReg_miRNA,2,mmu-miR-181a_st,-0.02242365546870392
LogReg_miRNA,2,mmu-miR-181b_st,-0.005155593723447819
LogReg_miRNA,2,mmu-miR-18a-star_st,0.022105227199825623
LogReg_miRNA,2,mmu-miR-191_st,-0.009345331637795322
LogReg_miRNA,2,mmu-miR-1937a_st,0.009930649803110647
LogReg_miRNA,2,mmu-miR-195_st,0.028743032526090586
LogReg_miRNA,2,mmu-miR-199a-3p_st,0.019319282316584904
LogReg_miRNA,2,mmu-miR-199b_st,0.014215938592400362
LogReg_miRNA,2,mmu-miR-19a_st,-0.010605320465473385
LogReg_miRNA,2,mmu-miR-19b_st,0.003327839975994862
LogReg_miRNA,2,mmu-miR-20a_st,0.009544959812894958
LogReg_miRNA,2,mmu-miR-20b_st,0.01583819568657836
LogReg_miRNA,2,mmu-miR-2132_st,-0.027653544562768514
LogReg_miRNA,2,mmu-miR-2133_st,-0.03095273493829117
LogReg_miRNA,2,mmu-miR-2137_st,-0.02086218057562928
LogReg_miRNA,2,mmu-miR-21_st,0.02514307113886674
LogReg_miRNA,2,mmu-miR-221_st,-0.018818498269415132
LogReg_miRNA,2,mmu-miR-222_st,-0.030162361232057264
LogReg_miRNA,2,mmu-miR-25_st,-0.03983483348012893
LogReg_miRNA,2,mmu-miR-27a-star_st,-0.033420278459777665
LogReg_miRNA,2,mmu-miR-2861_st,-0.02312560279671695
LogReg_miRNA,2,mmu-miR-29c_st,0.010708845990284793
LogReg_miRNA,2,mmu-miR-34a_st,0.005669997269972081
LogReg_miRNA,2,mmu-miR-361_st,-0.01617567569129441
LogReg_miRNA,2,mmu-miR-378_st,-0.017240526634380166
LogReg_miRNA,2,mmu-miR-379_st,0.01744673562053952
LogReg_miRNA,2,mmu-miR-382_st,0.014615688604748791
LogReg_miRNA,2,mmu-miR-409-3p_st,0.023681828441631556
LogReg_miRNA,2,mmu-miR-423-3p_st,-0.017831256964211128
LogReg_miRNA,2,mmu-miR-423-5p_st,0.0038235564039312215
LogReg_miRNA,2,mmu-miR-425-star_st,-0.00645728789690744
LogReg_miRNA,2,mmu-miR-433_st,0.017999267473568874
LogReg_miRNA,2,mmu-miR-485_st,0.02042578725137093
LogReg_miRNA,2,mmu-miR-487b_st,0.026260135489034903
LogReg_miRNA,2,mmu-miR-494_st,0.021305913835204738
LogReg_miRNA,2,mmu-miR-495_st,0.009345849876204638
LogReg_miRNA,2,mmu-miR-744_st,-0.0165887988504757
LogReg_miRNA,2,mmu-miR-762_st,-0.01936233510150517
LogReg_miRNA,2,mmu-miR-92a_st,0.0051628624002907925
LogReg_miRNA,2,mmu-miR-92b_st,0.008614987430608598
LogReg_miRNA,2,mmu-miR-93_st,-0.018292717064180716
LogReg_miRNA,2,mne-miR-10b_st,0.026357354660822417
LogReg_miRNA,2,mne-miR-127_st,0.02462946343632633
LogReg_miRNA,2,mne-miR-134_st,0.02675089082692363
LogReg_miRNA,2,mne-miR-17-5p_st,0.012675265894571616
LogReg_miRNA,2,mne-miR-181a_st,-0.025003584812788044
LogReg_miRNA,2,mne-miR-181b_st,-0.005056359420295033
LogReg_miRNA,2,mne-miR-19a_st,-0.0029220947458688026
LogReg_miRNA,2,mne-miR-19b_st,0.005523698331436224
LogReg_miRNA,2,mne-miR-20_st,0.016639195554403113
LogReg_miRNA,2,mne-miR-21_st,0.010669504453152706
LogReg_miRNA,2,mne-miR-25_st,-0.04370764200122838
LogReg_miRNA,2,mne-miR-30b_st,-0.004876082144579274
LogReg_miRNA,2,mne-miR-34a_st,0.0026753449374081004
LogReg_miRNA,2,mne-miR-93_st,-0.009435730383863916
LogReg_miRNA,2,mtr-miR2618a_st,-0.017351776959165507
LogReg_miRNA,2,mtr-miR2675a_st,0.020280644923365045
LogReg_miRNA,2,mtr-miR2675b_st,0.006998098440373321
LogReg_miRNA,2,mtr-miR395g_st,-0.004069982573392601
LogReg_miRNA,2,nve-miR-2024g-star_st,-0.023701415858882007
LogReg_miRNA,2,nvi-miR-2b_st,0.0018298906490118042
LogReg_miRNA,2,nvi-miR-92a_st,-0.0020631339106311126
LogReg_miRNA,2,oan-let-7d_st,-0.02150126160946579
LogReg_miRNA,2,oan-let-7e_st,0.013989163107358546
LogReg_miRNA,2,oan-miR-101_st,-7.961692364159443e-05
LogReg_miRNA,2,oan-miR-106_st,0.011671478074233506
LogReg_miRNA,2,oan-miR-126_st,0.012490884064593205
LogReg_miRNA,2,oan-miR-1346_st,-0.011906583776658819
LogReg_miRNA,2,oan-miR-1394_st,-0.026379886525905987
LogReg_miRNA,2,oan-miR-140_st,-0.016817676232979743
LogReg_miRNA,2,oan-miR-1420f_st,-0.031042240076133376
LogReg_miRNA,2,oan-miR-1421i-1-star_st,-0.02505353753617739
LogReg_miRNA,2,oan-miR-1421y_st,0.0020627277698542276
LogReg_miRNA,2,oan-miR-146b_st,0.022262801526269384
LogReg_miRNA,2,oan-miR-16c_st,0.007915138032554551
LogReg_miRNA,2,oan-miR-17_st,0.01590645793369656
LogReg_miRNA,2,oan-miR-181a_st,-0.022611149537170486
LogReg_miRNA,2,oan-miR-181b_st,-0.0068681157269779155
LogReg_miRNA,2,oan-miR-18_st,0.009691823737411662
LogReg_miRNA,2,oan-miR-191_st,-0.012520630613642645
LogReg_miRNA,2,oan-miR-199_st,0.018716886246165253
LogReg_miRNA,2,oan-miR-19a_st,0.006246941663037607
LogReg_miRNA,2,oan-miR-19b_st,-0.00025017632925670725
LogReg_miRNA,2,oan-miR-20a_st,0.001452860845708543
LogReg_miRNA,2,oan-miR-20b_st,0.014173572717446714
